"log_id","user_id","login_date","device_type"
e76b05d4-9652-4b88-830e-4192471a8334,2525,"2019-05-25",Mobile
a8122acf-a8b5-4a36-9722-56ac02913224,4738,"2019-05-25",Mobile
"703adf57-585d-4394-a0aa-ba8c606c3d32",610,"2019-05-25",Desktop
"8a5b52f3-c53f-42b6-8d66-ff6b8f2c4a88",3317,"2019-05-25",Mobile
"40170d59-365f-434f-b30e-145a44315a88",2835,"2019-05-25",Desktop
"927260c5-1285-4b2f-93f8-fe667cd69fba",4976,"2019-05-25",Mobile
"238baa06-b185-42e3-a076-8c81d6f81b0a",689,"2019-05-25",Desktop
"31f9f6b1-dc5a-45d2-ab40-2db30205e873",3928,"2019-05-25",Desktop
"55d6efab-0dd1-4810-9fdb-69616270300a",3617,"2019-05-25",Mobile
ba184656-373b-4b95-b565-ec0217647d66,1013,"2019-05-25",Mobile
"5e78d56d-5dbc-44a2-b25b-bc6af21937e3",4986,"2019-05-25",Desktop
"76839f12-61e4-4580-9025-ae67a9846635",3920,"2019-05-25",Desktop
"1870de74-e383-4135-a2f8-906b9ccea0a0",1739,"2019-05-25",Mobile
"28986c8f-2047-4fe1-9ca6-795e748f8096",1606,"2019-05-25",Mobile
"5a3e587b-0271-4c89-a6c0-92971b0f167a",691,"2019-05-25",Mobile
ff833c49-6438-4aef-bbd5-5f1f84433529,4569,"2019-05-25",Mobile
"01183fab-3975-422d-abaa-2876f137b81e",1400,"2019-05-25",Desktop
ce293805-9d88-4acb-9b9d-24a1c60d652d,1371,"2019-05-25",Desktop
c4d1ce0c-fd6d-4aec-9646-2025d1e27110,1739,"2019-05-25",Mobile
"34b558f8-894f-47b5-8091-e7ab2cadae57",2683,"2019-05-25",Desktop
"994451d1-fcdd-4f50-91f9-79dbc72e61ac",4357,"2019-05-25",Desktop
"9145e55e-aae9-4e84-b6bb-33789b0bf6df",3752,"2019-05-25",Mobile
"359edc48-ddec-4c33-ad03-f817dc1ad1ea",3147,"2019-05-25",Desktop
"157f3314-04c6-4e6e-9be6-2ddc4073c7f7",3103,"2019-05-25",Desktop
d54fc6b0-77a8-4a58-8301-3797d43023e9,1036,"2019-05-25",Mobile
"1a80afa0-60c5-4806-8fa1-0b9f58f25696",4157,"2019-05-25",Mobile
"632fcaee-730f-4209-afbe-b13b31dc16dc",4891,"2019-05-25",Mobile
"01eb86d1-6943-4ffc-ba56-8d687ddc9e03",2769,"2019-05-25",Desktop
"27973166-adcd-4f7b-aad5-c702923d2535",363,"2019-05-25",Desktop
"8935c941-717b-4404-877b-fc6a38d9c8a8",4772,"2019-05-25",Desktop
db172139-b28d-4f52-8cfb-778e9573e788,1038,"2019-05-25",Mobile
"4f834ce5-a510-4a50-93e5-ba7a434418c1",3545,"2019-05-25",Mobile
"00b630e8-2260-427f-9e2b-48bad9aa810c",2424,"2019-05-25",Mobile
dae4c6a5-ee8d-4ba4-b2e5-16c62327f397,3617,"2019-05-25",Mobile
dee1ffea-46ec-423b-a4cf-917c88344729,202,"2019-05-25",Mobile
fcb922ff-5468-4bcf-b86d-c9a6c2b3b056,1423,"2019-05-25",Mobile
"903a3758-e24c-4f0b-b8ff-9d02abb8cd92",2066,"2019-05-25",Desktop
"05557ce7-4b9e-4a3f-8de0-7b4e7fc1aeb1",1142,"2019-05-25",Mobile
aae185d5-5419-4cce-96b1-fb83d2cf8cad,4455,"2019-05-25",Mobile
"54117947-d01c-48b3-9cc6-000558c24704",4684,"2019-05-25",Desktop
c3c8dd95-0309-45ef-9bbf-65c723ea7564,2485,"2019-05-25",Mobile
"86faf9a6-ebcb-4da5-844e-a31cde83a4ee",3766,"2019-05-25",Mobile
aca63f62-4404-4074-b8b8-b9997d5b3198,522,"2019-05-25",Desktop
"31326cd3-0a5c-42ce-a513-3c81640d2cb4",4289,"2019-05-25",Mobile
cb1a007b-137b-4466-bad9-93103ec2c2b3,155,"2019-05-25",Mobile
"6b7e2d90-bd43-43ef-ab15-9fa7f255f589",2049,"2019-05-25",Mobile
"4e93bf0d-b545-45a3-bde1-a434f66397d6",1262,"2019-05-25",Desktop
c0f70411-2094-46b7-bba1-cd26373b109a,933,"2019-05-25",Mobile
"265e80c7-576e-4cfd-bca9-2581202a2bfa",4746,"2019-05-25",Desktop
"1b47ce98-8588-415c-b887-71cd5b9d5db0",1038,"2019-05-25",Mobile
e3055a9b-c0b0-4a6c-b39a-1a2d6ce1511f,2608,"2019-05-25",Desktop
faab8cb4-9843-4552-b825-e010ff76b614,2883,"2019-05-25",Desktop
"47c5c838-2893-4b09-9d44-99f1c4405047",4065,"2019-05-25",Mobile
b3dfc5b2-1676-42a1-8534-6bf9f44e38c2,3397,"2019-05-25",Mobile
aae590e1-b1d2-4a36-8dd9-b4528af80968,4374,"2019-05-26",Mobile
a49b1488-ffdf-4419-93cd-d85e47647f03,1951,"2019-05-26",Mobile
"72ba0ba6-731b-45d8-a401-2117b5f8674e",2687,"2019-05-26",Mobile
"332a28c1-3bca-4c43-968a-5b31a97a7d16",425,"2019-05-26",Mobile
b1d59fe4-0e41-45bf-aa5f-b574cd1ccabc,2617,"2019-05-26",Desktop
ca6bccb3-fb17-44f3-bdd3-7677c0eaf8b4,487,"2019-05-26",Mobile
"53a578d9-652c-4c37-bf85-1c606fcb962a",3472,"2019-05-26",Mobile
"3d11961b-e790-405a-b936-088c00835046",2965,"2019-05-26",Mobile
f1a787b0-08d5-433c-8577-78a8ac65039c,2,"2019-05-26",Mobile
fffcd123-c88f-41c2-a107-d380a79f3f46,4985,"2019-05-26",Desktop
"779030cd-5662-4d73-8944-a0f4cdd82201",3522,"2019-05-26",Mobile
"96f6e375-c919-4cb3-ac55-c294ae3cf09f",380,"2019-05-26",Mobile
"2d578dc9-dc98-4877-914e-03c35fa2055f",787,"2019-05-26",Mobile
c3d150e5-92d3-4738-9890-80fc0da6fac8,3594,"2019-05-26",Desktop
fd1299d5-eb88-4132-9241-8c661ebcb297,108,"2019-05-26",Desktop
d2f44ef8-d6ee-40e2-ac38-61def55f12ce,4708,"2019-05-26",Mobile
e7bc9fff-23c4-4313-b431-4c77b469bc7f,1328,"2019-05-26",Desktop
"957eeb76-5523-475c-9619-b5d180fc8c88",3690,"2019-05-26",Mobile
"0ff815bf-8c1e-4d93-9e7c-896da334bdd0",1756,"2019-05-26",Desktop
a2689f05-afea-4f0b-948f-eb55b68aaeb6,3014,"2019-05-26",Desktop
e45a966c-f072-4f13-9edf-8b8625d5c24e,1135,"2019-05-26",Mobile
ae4139fd-cdb7-4658-9d57-2415438c43c9,1316,"2019-05-26",Desktop
a10c263c-02da-411c-b470-7d5d8190e327,1063,"2019-05-26",Desktop
fa09e75b-7e7e-4201-865c-d6609de4e0f2,2232,"2019-05-26",Mobile
"926410c4-b354-448f-b355-4ba9efa51ab6",793,"2019-05-26",Desktop
"32e5415e-fce6-480f-abcb-f4eeb432a036",1925,"2019-05-26",Mobile
"8a3f04fe-8e67-48da-80ad-071f9b2b17a3",416,"2019-05-26",Mobile
ba752284-0c9c-4b61-a801-754c42e98405,3616,"2019-05-26",Desktop
def7f343-21e4-4d23-8406-4f1a19ff9c62,1940,"2019-05-26",Desktop
fe65362d-56af-42cc-97ea-31fcc3c92835,4976,"2019-05-26",Mobile
"3cdcbdf2-2713-4b26-8380-87b72bf5a7dc",1316,"2019-05-26",Desktop
"602ab551-e441-4280-95e0-dc731db9d5fa",2089,"2019-05-26",Mobile
"1f4dac99-a05a-45c7-92ce-bb1900266aa2",2129,"2019-05-26",Desktop
e94f1a5c-0b9e-4fde-a03e-741a8905c57a,289,"2019-05-26",Mobile
ef753468-8dce-4c46-b8cb-c72aaf67daa5,2300,"2019-05-26",Desktop
"64bf5e4a-9557-4169-aa3a-0c6286246312",3928,"2019-05-26",Desktop
"4490f8c1-4804-41bf-b680-7dc1e8f48f75",170,"2019-05-26",Mobile
d17b43c6-e731-4351-aee3-461c2c451152,1746,"2019-05-26",Desktop
"75e413d8-c71f-4176-9b1e-a57283bc4fc8",4,"2019-05-26",Mobile
b5be8dd8-55d0-40d0-802a-3235f61ba54d,2533,"2019-05-26",Desktop
"216115c8-3cff-4ca7-9afd-9b2661e8b8d7",1157,"2019-05-26",Desktop
"5e3b0c1a-5e33-4460-a849-213253473a57",3908,"2019-05-26",Desktop
"06096d61-f2e2-45c2-99a3-677f0899ca3f",1607,"2019-05-26",Mobile
c78b1f1a-5f56-4d41-a82e-38d93727c346,1317,"2019-05-26",Mobile
"726c5c39-80dc-490f-8ab3-eb16ec2a3e58",3014,"2019-05-26",Desktop
"158b3a56-1a40-45a9-a48f-2387814c80d8",1803,"2019-05-26",Mobile
"7185ed30-a44d-46ca-acb0-ba958573d7de",980,"2019-05-26",Desktop
"3ab0d0fc-0a3c-451d-a293-fd47ff9e35e5",3879,"2019-05-26",Desktop
a0b153f5-35ba-421a-a78f-275bf9e46879,3508,"2019-05-26",Mobile
e19fd972-cc08-48ee-abc9-48b19fd282dc,1883,"2019-05-26",Desktop
e1cedb43-4e77-40ac-b803-9d3caca7556b,3775,"2019-05-26",Desktop
"80e3aa89-ac0d-4372-8549-460fdea58232",3890,"2019-05-26",Desktop
"89093f0a-5d61-4231-817b-12d164a94b49",839,"2019-05-26",Desktop
"54c7f1bb-ef54-4fc1-9792-62348e2754e5",1476,"2019-05-26",Mobile
"2d398d02-d147-4e02-a471-6718891eeb90",803,"2019-05-26",Mobile
ccdc8024-58bd-463f-9bc3-1cfa4c6ef70c,4596,"2019-05-26",Desktop
"5127b366-cb5d-4b5d-ae85-acce8a5e1387",1980,"2019-05-26",Mobile
"0336b115-fa39-4731-af2d-f8bcec4f706c",187,"2019-05-26",Mobile
dc8c33c5-7875-4af2-ad97-7bb75e06bb78,3844,"2019-05-26",Desktop
e614939c-10c3-4d38-ada6-e5226ff5a85b,1197,"2019-05-26",Desktop
"8a08ee63-5294-48a9-9be1-f7c10ee6e23b",3876,"2019-05-26",Desktop
aa8c1164-ce07-4c64-a988-cdd2ca172d1c,4696,"2019-05-26",Desktop
"678e474d-08e2-414b-83e1-5777c04fb513",243,"2019-05-26",Desktop
d6008ec4-774b-48b8-bba1-dbbb4f964fc6,3375,"2019-05-26",Mobile
"16177f73-5942-4294-8da4-3fa6d6e3de4a",1018,"2019-05-26",Desktop
"741185a8-5ddb-4912-a62c-b31f0f30ad02",481,"2019-05-26",Desktop
a28f7fa9-5b03-41e9-9cd6-0a3f177159d8,3504,"2019-05-26",Desktop
"83b0ccb8-3736-427d-a054-0922fb95d817",1567,"2019-05-26",Mobile
"750df9aa-8a5b-422d-ac16-bc9be6103897",4596,"2019-05-26",Desktop
ddddf093-f8d1-4a43-bfc2-b17cc4ea0966,4527,"2019-05-26",Desktop
"8738ed64-e1f6-4e9c-97f7-f55900817fd1",2803,"2019-05-26",Desktop
"1cb81714-27e7-4624-afc6-6e3c7ce4b395",783,"2019-05-26",Desktop
"55e3a31a-b89b-46cc-a4ea-fd2a6c359af2",40,"2019-05-26",Mobile
"80ef080f-c87b-4bab-91ce-3cb62f48533b",1393,"2019-05-26",Desktop
eefaf9e5-3f75-40b0-b787-f62e61b48109,2172,"2019-05-26",Desktop
"50a88042-1cc7-4d8d-b4b9-e58aef2b1de3",2066,"2019-05-27",Desktop
"134e8aea-673d-4ea1-94e2-77fdf9a77649",3820,"2019-05-27",Desktop
d6821057-4f49-49a1-ad29-2808bd01bff4,365,"2019-05-27",Desktop
"30083226-5790-457f-9171-c25a05618750",3966,"2019-05-27",Desktop
"9035243a-4d72-44d0-a5c9-c061eb692ceb",590,"2019-05-27",Mobile
"482221ad-5216-447d-b72e-c059c1ede8f8",4767,"2019-05-27",Desktop
"53d6ee1b-bca5-435c-9409-c78b317992a6",4930,"2019-05-27",Desktop
"790bb40b-d00a-4eb8-b092-e5783ea820ce",3690,"2019-05-27",Mobile
fabb060e-449a-4716-b2f1-0a924bf282ff,4620,"2019-05-27",Desktop
"6a0c37f3-ec3b-49d4-9f58-4f523c122ed5",4773,"2019-05-27",Desktop
d3aff8ba-3d09-42f6-abe0-83dbecc2f60d,323,"2019-05-27",Mobile
"2cd24cac-597f-41ba-8b7c-243e936600ef",3791,"2019-05-27",Mobile
"8201a37a-fae6-470e-9084-fd26598470fa",4463,"2019-05-27",Desktop
"62a336c3-8cbd-4c57-ba4a-9b04a2a00ae9",3818,"2019-05-27",Desktop
"6e104329-fe89-4a2e-a96c-9e463304e14d",1509,"2019-05-27",Desktop
"7a4dd0a6-7c31-4976-94bb-cce831618139",644,"2019-05-27",Desktop
adfc540f-a3b6-4eaf-815b-91705b6a2994,3768,"2019-05-27",Mobile
"7b7f3849-74a3-4b2f-86f9-128b84625e1f",4538,"2019-05-27",Desktop
"533ef896-44c0-4a85-b8c3-ded7285b7835",4565,"2019-05-27",Mobile
f85c5174-745e-4770-be6b-24aaad873f1d,864,"2019-05-27",Mobile
"04196631-01cf-4a01-a02c-9aacb173f9d4",2959,"2019-05-27",Mobile
"86ada2e6-1e8f-4ea6-b7b7-23926a635ce1",4684,"2019-05-27",Desktop
"1f13525c-379a-483c-b218-a7a8c8b1782d",3274,"2019-05-27",Mobile
"1d6c6deb-0f17-4b19-b393-465bc7a1a080",686,"2019-05-27",Desktop
"84f43b89-7f65-48a4-97b1-ca9c7c202a77",4,"2019-05-27",Mobile
"08e21552-40e0-4a22-be3d-c0fd00d232ea",3791,"2019-05-27",Mobile
"13e95262-a24d-4d56-9c6e-2ecb8f58a6bf",2165,"2019-05-27",Mobile
"04b8d9a6-84c8-4ac8-b4b9-5fe76a1f60d6",1700,"2019-05-27",Mobile
"652e1dc1-8d27-4283-a685-76d11e2385e2",108,"2019-05-27",Desktop
"110c7202-8aab-4aa9-bfe5-4da5e0fa08ef",2617,"2019-05-27",Desktop
fa4aa460-dc43-46e1-8839-1f371be64b71,4357,"2019-05-27",Desktop
"041ca3fa-d0b1-459f-bbe3-71cd69f8f056",1991,"2019-05-27",Mobile
"3e20073c-9ff6-4c8a-b00e-4933f420b9ce",3198,"2019-05-27",Mobile
"56704ffc-fd20-4300-b404-ae4905327925",4586,"2019-05-27",Mobile
e0b77283-7b0b-4226-815d-828c63de2c78,1824,"2019-05-27",Mobile
"4aca3e2f-b728-486b-b75f-86ae64a371dc",1925,"2019-05-27",Mobile
f6ab289c-0f44-46eb-acc2-2dc8dc19382c,2677,"2019-05-27",Mobile
"44f11749-594f-4b3c-ad1c-7ce1da461118",289,"2019-05-27",Mobile
bfd23267-fdcc-4548-8280-25e074574208,3732,"2019-05-27",Mobile
"8c9d1f97-08f5-4fb4-8ba1-f87cabbb0a0f",1239,"2019-05-27",Mobile
a80923e6-25cf-470a-bc17-1eab4f833f08,935,"2019-05-27",Desktop
"9a9399b6-ecc8-44e0-9046-673e8ef65e41",25,"2019-05-27",Mobile
"9a48c7c3-b106-4bac-af32-ea4f09ac9649",1630,"2019-05-27",Desktop
"04110777-c3a8-4f9f-bd56-8a632ac9a322",3099,"2019-05-27",Desktop
"67d2de42-4c21-434e-832b-b9cb42849777",2914,"2019-05-27",Desktop
"1c347f72-518e-4a06-9cc9-10b8c8b2394d",4623,"2019-05-27",Desktop
"6b8c1be6-b5a0-471e-a1fa-2e225c595cdc",2645,"2019-05-27",Mobile
"268afdb4-b346-4548-9600-598259fcc1b5",1630,"2019-05-27",Desktop
c77ee373-195b-488d-9c2f-6f2c99d99318,1803,"2019-05-27",Mobile
"8e3d4c6a-562f-400f-876c-e634d8c9ef54",595,"2019-05-27",Desktop
"91e61e8e-f117-4c5d-9832-e7061a06ea39",2880,"2019-05-27",Mobile
"7c42d9ba-cf32-4966-942e-023b9795f3ec",2119,"2019-05-27",Desktop
dd2afc81-ae69-4828-bea6-3bb461a31e3d,1358,"2019-05-27",Mobile
"678abb8c-0b57-4029-a441-a4960c003147",2670,"2019-05-27",Desktop
"2b273ffc-9b1d-48b5-86aa-4719554939e9",4433,"2019-05-27",Mobile
"7d86be37-f03d-4f7f-b1e8-9a375fdc2adc",980,"2019-05-27",Desktop
b0de6543-0658-4a98-9ffa-4bd7fbc0dca9,2336,"2019-05-27",Desktop
c37c678a-ed0e-42b1-87c5-694d9a25c2b6,3575,"2019-05-27",Desktop
"56972cbd-1b14-4550-898f-347d6669fb5b",1227,"2019-05-27",Desktop
"415cf21b-361d-4a8e-a4b9-eeb6e54a0d3c",2577,"2019-05-27",Desktop
"32185a77-dd98-4371-863f-69245df843eb",3413,"2019-05-27",Mobile
c37bbd26-98d3-461e-afac-03403840689a,2476,"2019-05-27",Mobile
fe890c7e-2e01-454d-862a-06693ae9c373,2121,"2019-05-27",Desktop
a9de136c-c5e3-40d7-85e4-049cae6c4244,1608,"2019-05-27",Desktop
fc679c59-6eb9-4bec-8a51-d8dba10e150e,3864,"2019-05-27",Desktop
"21d432ed-993c-4e5c-90ed-eb941cf188c7",4915,"2019-05-27",Mobile
"660cff83-e30d-4b47-bd3d-1ce30df5939a",3107,"2019-05-27",Mobile
"551ae258-0aa7-462e-a65f-a119e03ec97a",1846,"2019-05-27",Mobile
c4f76006-a265-4bb7-ab42-9f63c8ceaeb4,2529,"2019-05-27",Desktop
"3bb2a9f4-0f07-4b58-af18-1267f600f0b1",2837,"2019-05-27",Mobile
ad5d83d8-3c88-4a06-85bf-b466beba964c,1829,"2019-05-27",Mobile
"4ff73d2c-ad64-43d8-91ea-b2194cf3532b",1824,"2019-05-27",Mobile
b3c0264a-a50d-4d12-9f8c-aae52617daea,2652,"2019-05-27",Mobile
"99951eef-11b1-4345-9651-aba607f0a732",3480,"2019-05-27",Mobile
"2011504b-4a98-4efa-b277-c2ff41485499",72,"2019-05-27",Mobile
"60ee5ebf-c9af-4c17-92ec-97a36192c671",3255,"2019-05-27",Mobile
"34ca4d78-c0ae-448e-b466-9ee526848125",3842,"2019-05-27",Mobile
"54d08780-6ac3-4acd-8efe-afea7f84f1b4",4733,"2019-05-28",Mobile
"07088a6a-93e9-4f94-8144-ce5f7276b679",1142,"2019-05-28",Mobile
"54e8dd7e-d473-44bd-8dc3-1786dcb0a45b",880,"2019-05-28",Desktop
"45322426-3b7e-47b8-a8eb-60c84d595f57",4909,"2019-05-28",Desktop
"78371560-56d6-419a-b9e8-e4abd54c763a",316,"2019-05-28",Mobile
ba82d8c9-7ed0-4a9c-aaa8-399fe1523ebb,4902,"2019-05-28",Desktop
"60e7b2a2-83a9-4a1b-9bf4-ab10f2cfbd69",1283,"2019-05-28",Desktop
"0ed65eb5-dc7b-4e1c-a418-6249c7a16507",787,"2019-05-28",Mobile
fe23ff31-f749-4890-a699-956132e42c68,4,"2019-05-28",Mobile
"847b8840-bae2-4397-9d69-5aa29bcd4fe1",2500,"2019-05-28",Mobile
edc620ae-4917-420d-b530-2446e8608c6f,1272,"2019-05-28",Mobile
dbe958af-0d00-4497-afb7-37b91bd6bcb3,2473,"2019-05-28",Desktop
"51d33d12-3dec-4d6c-8b6d-9af1c3ce5809",1577,"2019-05-28",Mobile
"34a9d1fa-3835-48ad-887c-a57000d580a3",4684,"2019-05-28",Desktop
a9020fda-93d7-4ebb-a3e8-90e6b4ed0ff3,3796,"2019-05-28",Desktop
"7c7cff34-4457-4d4d-99b4-f2911959db31",2336,"2019-05-28",Desktop
"4e7647a3-1819-4da0-aa6a-2a6aef28cb42",2658,"2019-05-28",Desktop
"484981f9-1cef-4c19-85d5-39f37046f4fe",805,"2019-05-28",Desktop
e319c41c-c6cf-4724-963d-6d0525e1c215,3688,"2019-05-28",Mobile
b0008d21-6ed0-437d-bd04-7a9b7ec82f98,1731,"2019-05-28",Mobile
bad8ecaf-d8e4-4e10-9649-29172add8286,3472,"2019-05-28",Mobile
e7d34ffb-de6b-4fd0-b445-104024f5e306,4357,"2019-05-28",Desktop
d0ca3aa4-b127-4a28-be39-cc2ed32349cb,3009,"2019-05-28",Mobile
"6d5c0a08-aac7-41ed-a258-2bdc0af3c692",1693,"2019-05-28",Desktop
f3828aa4-29cf-47e3-8136-f1c0232ee3a2,615,"2019-05-28",Desktop
bdb28638-a094-416d-9d96-91b10cb3e1a6,4538,"2019-05-28",Desktop
a8e4c6a6-32db-419d-870d-eac5626d47da,4611,"2019-05-28",Desktop
ad0fa753-738c-4c53-9ff5-20bada66f681,3198,"2019-05-28",Mobile
eff484d6-e4f3-48a4-8596-6d65608e1eb9,3735,"2019-05-28",Mobile
"038c2970-cd6c-4849-bcf3-b17fa128307e",4142,"2019-05-28",Mobile
"2d391214-722d-48a1-bb96-7e5b93c19da0",496,"2019-05-28",Desktop
"49f92749-67de-4ee9-ab72-c77147851744",3545,"2019-05-28",Mobile
e49e856f-fa57-4207-af46-411853e33fee,28,"2019-05-28",Mobile
"9c6e3782-7d5d-4d51-9264-54108af92fbc",425,"2019-05-28",Mobile
"7db7f5b6-bd39-431c-b647-2e0c16eaf078",2089,"2019-05-28",Mobile
"633f358d-8d11-4a4a-9d2d-d2b6419453e7",3940,"2019-05-28",Desktop
f85c18e9-bc3d-48e3-b968-a18406b3ae79,2914,"2019-05-28",Desktop
"52988ef6-09b1-4ca6-9a13-495571339851",2977,"2019-05-28",Mobile
dee90996-e1f4-4b42-a6ec-55d2a77a9416,4318,"2019-05-28",Mobile
eccb673b-b707-4509-8c3c-df31c1036f8b,391,"2019-05-28",Desktop
"70d6407b-4582-498c-b725-6d5d9c4b23fa",2133,"2019-05-28",Desktop
e0e3deaf-d888-4a37-b71c-f0cfcd31281c,4902,"2019-05-28",Desktop
"6b03cf03-1b75-46f8-83bd-c4a6816b77a7",4297,"2019-05-28",Mobile
"41b535dc-528c-4f08-95dc-d237b7b49d3c",1448,"2019-05-28",Desktop
a042f4b8-0903-49e3-b683-6e2400bb7bfb,4536,"2019-05-28",Desktop
"47dfc53b-c901-46d4-9d14-6519bbc3f546",4476,"2019-05-28",Desktop
"232f8994-0d4d-48c3-b4fb-3f90bb53ad04",3323,"2019-05-28",Desktop
"0ce63bcb-4de5-4b85-92fe-13ea289c7316",422,"2019-05-28",Mobile
f36b8f6e-5cd4-4a94-8b01-2ac828fb5306,1426,"2019-05-28",Mobile
"67d47e62-bb80-42ce-929b-d9ca906d3797",2696,"2019-05-28",Mobile
"90e1703b-9798-4cfa-bdc2-c14d64473465",839,"2019-05-28",Desktop
a49d7304-4703-4f09-819d-593e3e53f3bf,1393,"2019-05-28",Desktop
"927eb23b-e8be-47cd-83d4-1b36b8089ac2",1949,"2019-05-28",Desktop
ffdf0569-373d-406f-bdb6-4fe4c6482c2d,2908,"2019-05-28",Mobile
e5d15b8d-4dd2-4d2a-a4a4-8a92779ad031,3818,"2019-05-28",Desktop
a1436ff7-1884-4bec-aec7-499b64c6b480,449,"2019-05-28",Mobile
"6e9adda9-7c7a-4496-bfe6-8027cb5273b6",2713,"2019-05-28",Desktop
"62aff6ff-452a-46b8-8ec9-0a30192566b7",4896,"2019-05-28",Mobile
f82c8548-e5e2-4089-a7c9-8ab7ee5e0cd8,4804,"2019-05-28",Desktop
"51679ecb-18f1-495e-88e7-b71a98a5eebf",1213,"2019-05-28",Mobile
"18a886a2-cbb7-46b6-b150-805a9dbfb799",2865,"2019-05-28",Desktop
d60435d2-fde8-4d06-b984-270fdcdc8e52,2810,"2019-05-28",Mobile
ea6797d7-da0f-4d9f-8eb9-864acbe62d89,518,"2019-05-28",Desktop
"8e544e6a-c584-4686-9fdb-ab99c215be3f",2066,"2019-05-28",Desktop
daa91073-c656-44ca-bbe5-041b656d2728,3646,"2019-05-28",Mobile
"08c245d9-8471-4782-a222-77dad4dfe03f",2914,"2019-05-29",Desktop
"66189234-d91f-4522-ac04-ef44caf06b48",436,"2019-05-29",Mobile
"7f376f7a-c9d9-49d7-ba55-c5a3e58f9b8f",1155,"2019-05-29",Mobile
"90da730d-c8dc-4d3b-8c3d-bbe30fff409d",4347,"2019-05-29",Mobile
"4448c9c9-bd33-461a-8e71-92fb3010b8f3",3123,"2019-05-29",Mobile
ed08ba2c-d652-4617-a5ee-63eaf8d09733,1899,"2019-05-29",Mobile
"9b3c6793-036c-4928-895e-ca57c166070a",4065,"2019-05-29",Mobile
e6d2acb6-0409-43da-a59c-9c971eedf182,4173,"2019-05-29",Desktop
"88788053-1947-44df-a36d-f6e13e185f5f",4773,"2019-05-29",Desktop
a48a1c98-9604-4a03-a516-6fec4cb73450,4374,"2019-05-29",Mobile
bf8f387d-b2fa-4658-9ba9-e775913d5ed6,670,"2019-05-29",Mobile
b9643125-6be6-4647-a131-e4799efa642f,4222,"2019-05-29",Desktop
"6e8cd757-fe74-45fa-a736-402d2a0867e9",2416,"2019-05-29",Mobile
ecf60d33-0ed4-4d05-97a7-3ba3086c7962,151,"2019-05-29",Mobile
"7e1b52bb-4292-4a7a-b7dc-509d0125673f",4660,"2019-05-29",Desktop
abc2c5c1-7709-4cac-ba7a-88c646d6ec87,1900,"2019-05-29",Desktop
"26233635-ca39-4453-b659-0b985774cb93",1197,"2019-05-29",Desktop
"23b3635a-c0ad-40a0-b42b-82f3683a8cda",639,"2019-05-29",Desktop
cd7429a6-80e7-46fe-8fb0-e3133d788f96,4910,"2019-05-29",Mobile
cd3cc698-b5be-4f74-a810-8f32c9ac6ca2,416,"2019-05-29",Mobile
"1cb4454f-a722-4779-8f83-e8d492cd28ed",1889,"2019-05-29",Mobile
"2c84370b-88eb-4125-be6a-75d51c4ed8bf",4228,"2019-05-29",Desktop
a8ac6803-19ae-4263-845c-9840858cff70,1005,"2019-05-29",Mobile
"807672b6-b13c-4bfa-ad25-20ebfddc3d5f",3103,"2019-05-29",Desktop
c7fdecc6-337b-4a87-ae57-322867c8eaca,2260,"2019-05-29",Desktop
"00333497-5e08-4a93-a5fa-caf5d3512d8d",3357,"2019-05-29",Mobile
"30fc10a2-0584-4cdb-ab4e-74f44042559f",2617,"2019-05-29",Desktop
b8709093-4215-4d36-84fb-b8e414940681,866,"2019-05-29",Desktop
"48158d43-0ddc-4c56-801d-6777b038739f",3900,"2019-05-29",Mobile
f6ac04cd-045c-40e4-b609-2df923ca94f2,4488,"2019-05-29",Mobile
"2255e1e2-df7b-4f1e-a03c-7c1819dd32ae",1198,"2019-05-29",Mobile
"6fc46bb3-188c-4cab-99d9-5ec412315f3c",4476,"2019-05-29",Desktop
"3fd052c4-6c3f-457e-ada5-a2240b4f6d3e",2529,"2019-05-29",Desktop
e1ccff83-68a3-4911-93ad-640f8f784b47,2076,"2019-05-29",Desktop
"86291149-2073-4f7a-ab6c-ecae4c868226",532,"2019-05-29",Desktop
"8a3950fc-4ce9-4061-b7b1-5e1af14b4cb7",2137,"2019-05-29",Mobile
"78f40f1f-1adf-4bd9-83a8-0d0f508a236b",1280,"2019-05-29",Mobile
f1b6cfef-ff89-4290-95e2-6b7c24ea1fd8,2173,"2019-05-29",Mobile
ea3e991e-2d4e-4b9f-b952-59f48f267822,1753,"2019-05-29",Mobile
e72e3c71-ca8e-4636-a3ec-0e824c323763,400,"2019-05-29",Mobile
"75e1a7af-6bbe-44e9-920b-cbf62b845e18",2549,"2019-05-29",Mobile
"5e8729a9-fae3-4871-af26-c1c9cd3e87dc",380,"2019-05-29",Mobile
be6ae6d2-8aeb-4057-a3d5-9cd84bb56cf6,963,"2019-05-29",Desktop
f1fd1e02-389d-4298-9339-09862ccfd374,4660,"2019-05-29",Desktop
"494183a1-69fe-47f4-acec-7918fdfe57e1",2922,"2019-05-29",Desktop
ad68830f-5450-4bee-90c9-cdd299f73d3f,2898,"2019-05-29",Mobile
f90a1f5c-8558-4b96-b16c-9b578b723fd4,4614,"2019-05-29",Desktop
"2b9c5a5d-9f70-4de6-be26-8d1fd6b21c16",3940,"2019-05-29",Desktop
"459d1280-00ab-44ac-aa1a-f5255b6d45c0",4986,"2019-05-29",Desktop
